code,title
01.1.7.6,Desi chickpeas
01.1.7.6,Green lentils (French or Puy)
01.1.7.6,Kabuli chickpeas
01.1.7.6,Large white beans
01.1.7.6,Red kidney beans
01.1.7.6,Split pigeon peas
01.1.7.6,Small red lentils
01.1.7.6,Vigna unguiculata (Cowpeas)
01.1.7.6,MIXED PULSES - Traditional blend
01.1.7.6,Bambara ground nuts
01.1.7.6,Egyptian lentils
01.1.7.7,"Other vegetables, tubers, plantains and cooking bananas, dried and dehydrated"
01.1.7.7,dried sweet potato shards
01.1.7.7,dehydrated jalapeno flakes
01.1.7.7,dried okra slices
01.1.7.7,scrambled eggplant granules
01.1.7.7,reconstitutable plantain fritters
01.1.7.7,dried water chestnut pieces
01.1.7.7,dehydrated shiitake mushroom strips
01.1.7.7,dried turmeric roots slices
01.1.7.7,crispy taro chips
01.1.7.7,reconstitutable cassava flour balls
01.1.7.7,dried yam slices
01.1.7.7,dehydrated baby corn kernels
01.1.7.7,dried Japanese sweet potato shavings
01.1.7.7,crispy arrowroot sticks
01.1.7.7,reconstitutable yuca starch granules
01.1.7.7,dried bamboo shoots
01.1.7.7,dehydrated lotus root rings
01.1.7.7,dried amaranth leaves granules
01.1.7.7,crispy apinkara chips
01.1.7.7,reconstitutable taro flour sticks
01.1.7.7,dried malanga slices
01.1.7.7,dehydrated daylily buds
01.1.7.7,crispy kelp sheets
01.1.7.7,reconstitutable dragon fruit flakes
01.1.7.7,dried passion fruit leather
01.1.7.7,dehydrated bael fruit slices
01.1.7.8,"Vegetables, tubers, plantains and cooking bananas, frozen"
01.1.7.8,Frozen spinach
01.1.7.8,Frozen green beans
01.1.7.8,Frozen peas
01.1.7.8,Frozen lima beans
01.1.7.8,Frozen taro
01.1.7.8,Frozen yuca
01.1.7.8,Frozen plantains
01.1.7.8,Frozen plantain chips
01.1.7.8,Frozen cooking bananas
01.1.7.8,Frozen dagga (edible dactylorhiza)
01.1.7.8,Frozen air potato (jersey potato)
01.1.7.8,Frozen African cassava
01.1.7.8,Frozen New Zealand horsehoe root
01.1.7.8,Frozen Oca
01.1.7.9,"Vegetables, tubers, plantains, cooking bananas and pulses, ground, and in other preparations"
01.1.7.9,Floured plantains
01.1.7.9,Soy meat alternative burger
01.1.7.9,Canned soybean sprouts
01.1.7.9,Preserved potato chips
01.1.7.9,Vegetable flakes (assorted)
01.1.7.9,Potato starch concentrate
01.1.7.9,Tapioca from cooking bananas
01.1.7.9,Veggie crisps made from taro
01.1.7.9,Mixed pulse flour
01.1.7.9,Sago starch in various preparations
01.1.8.1,Cane sugar and beet sugar
01.1.8.1,Cane sugar (raw and refined)
01.1.8.1,Beet sugar (raw and refined)
01.1.8.1,Powdered cane sugar
01.1.8.1,Crystallized cane sugar
01.1.8.1,Lump cane sugar
01.1.8.1,Powdered beet sugar
01.1.8.1,Crystallized beet sugar
01.1.8.1,Lump beet sugar
01.1.8.2,Other sugars and sugar substitutes
01.1.8.2,Agave nectar
01.1.8.2,Brown rice syrup
01.1.8.2,Coconut sugar
01.1.8.2,Date sugar
01.1.8.2,Demerara sugar
01.1.8.2,Erythritol
01.1.8.2,Fructose
01.1.8.2,Galactose
01.1.8.2,Glucose syrup
01.1.8.2,High-fructose corn syrup
01.1.8.2,Honey
01.1.8.2,Infinite sweeteners
01.1.8.2,Isomalt
01.1.8.2,Lactitol
01.1.8.2,Lactose
01.1.8.2,Maltitol
01.1.8.2,Maltose
01.1.8.2,Mannitol
01.1.8.2,Malt syrup
01.1.8.2,Molasses
01.1.8.2,Monk fruit sweetener
01.1.8.2,Maltodextrin
01.1.8.2,Maltitol syrup
01.1.8.2,Palm sugar
01.1.8.2,Rice syrup
01.1.8.2,Saccharin
01.1.8.2,Salvatore stevia
01.1.8.2,Sorbitol
01.1.8.2,Sucralose
01.1.8.2,Xylitol
01.1.8.2,Yacón syrup
01.1.8.2,Refined cane sugar with added flavoring
01.1.8.2,Refined beet sugar with added coloring
01.1.8.2,Caramel flavoring syrup
01.1.8.2,Inverted sugar syrup
01.1.8.3,"Jams, marmalades, fruit jellies, purées and pastes, and honey"
01.1.8.3,Strawberry Jam
01.1.8.3,Orange Marmalade
01.1.8.3,Blueberry Fruit Jelly
01.1.8.3,Pineapple Fruit Puree
01.1.8.3,Apricot Fruit Paste
01.1.8.3,Blackberry Compote
01.1.8.3,Raspberry Jelly
01.1.8.3,Mango Puree
01.1.8.3,Peach Fruit Paste
01.1.8.3,Apple Cinnamon Jam
01.1.8.3,Raspberry Curd
01.1.8.3,Lemon Curd
01.1.8.3,BLUEBERRY HONEY PASTE
01.1.8.3,JOHANNESBURG HONEY
01.1.8.3,ACACIA HONEY
01.1.8.3,CLOVER HONEY
01.1.8.3,ROLLINIA HONEY
01.1.8.3,MANUKA HONEY
01.1.8.3,TUPUI HONEY
01.1.8.3,ACACIA LEMON HONEY
01.1.8.4,"Nut purées, nut butters and nut pastes"
01.1.8.4,Almond Butter Crunch
01.1.8.4,Creamy Cashew Butter
01.1.8.4,Hazelnut Nutella alternative
01.1.8.4,Macadamia Nut Mousse
01.1.8.4,Pecan Praline Spread
01.1.8.4,Pistachio Pesto Pasta Sauce
01.1.8.4,Walnut Hummus
01.1.8.5,"Chocolate, cocoa and cocoa-based food products"
01.1.8.5,Dark Chocolate Bar
01.1.8.5,Cocoa Powder
01.1.8.5,Mocha Mousse
01.1.8.5,Chocolate Fudge
01.1.8.5,Cocoa Nibs
01.1.8.5,Chocolate Hazelnut Spread
01.1.8.5,Chocolate Covered Almonds
01.1.8.5,Chocolate Chips
01.1.8.5,Chocolate Shell Ice Cream Topping
01.1.8.5,Cadbury Dairy Milk
01.1.8.5,Lindt Excellence
01.1.8.5,Ghirardelli Premium Baking Chips
01.1.8.5,Godiva Mint Truffles
01.1.8.5,Valrhona Caramel Beans
01.1.8.5,Juicy Pigs Chocolate Glazed Donuts
01.1.8.5,Talenti Mocha Almond Fudge Gelato
01.1.8.5,Hershey's Special Dark
01.1.8.5,Bio Dokos Cacao-Kakao-Pulver
01.1.8.5,Chocolatier Proust Mont Blanc
01.1.8.6,"Ice, ice cream and sorbets"
01.1.8.6,Mint Chip Ice Cream
01.1.8.6,Pistachio Sorbet
01.1.8.6,Lemon Frozen Yoghurt
01.1.8.6,Strawberry Ice Pops
01.1.8.6,Charcoal Ice Cubes
01.1.8.6,Mango Tofu Ice Cream
01.1.8.6,Blue Raspberry Sorbets
01.1.8.9,Other sugar confectionery and desserts n.e.c.
01.1.8.9,Sugar-coated almonds
01.1.8.9,Candied orange peel
01.1.8.9,Crystallized ginger
01.1.8.9,Gummi bears and worms
01.1.8.9,Jelly beans
01.1.8.9,Hard candies
01.1.8.9,Rock candy
01.1.8.9,Pralines
01.1.8.9,Rocky road fudge
01.1.8.9,Rose petal jam
01.1.9.1,Ready-made food
01.1.9.1,Precooked lasagna with a mix of vegetables and meat
01.1.9.1,Instant pad thai noodle dish with sauce
01.1.9.1,Frozen beef stroganoff meal with mashed potatoes
01.1.9.1,Quiche Lorraine with bacon and Swiss cheese
01.1.9.1,Ready-made chicken korma with rice
01.1.9.1,Dehydrated vegetable soup
01.1.9.1,"Sandwich with roast beef, lettuce, tomato, and mayonnaise"
01.1.9.1,Frozen pizza with mozzarella and pepperoni
01.1.9.1,Crepe with ham and gruyere
01.1.9.1,Ready-to-heat mixed vegetable curry
01.1.9.1,Meal kit for coq au vin with side salad
01.1.9.2,Baby food
01.1.9.2,Gerber Simply Banana Baby Food
01.1.9.2,Earth's Best Organic Baby Rice Cereal
01.1.9.2,Similac Alimentum Hypoallergenic Infant Formula
01.1.9.2,"Plum Organics Puffs, Apple & Pear"
01.1.9.2,SANVELL Organic Baby Brown Rice Flour
01.1.9.2,"Happy Baby Homestyle Chicken, Sweet Potato & Quinoa"
01.1.9.4,"Spices, culinary herbs and seeds"
01.1.9.4,Black pepper
01.1.9.4,White pepper
01.1.9.4,Cayenne pepper
01.1.9.4,Chili pepper
01.1.9.4,Paprika
01.1.9.4,Cumin
01.1.9.4,Turmeric
01.1.9.4,Coriander seed
01.1.9.4,Caraway seed
01.1.9.4,Fennel seed
01.1.9.4,Aniseed
01.1.9.4,Dill seed
01.1.9.4,Mustard seed
01.1.9.4,Poppy seed
01.1.9.4,Sesame seed
01.1.9.4,Flaxseed (linseed)
01.1.9.4,Basil
01.1.9.4,Parsley
01.1.9.4,Cilantro (coriander)
01.1.9.4,Dill
01.1.9.4,Rosemary
01.1.9.4,Thyme
01.1.9.4,Sage
01.1.9.4,Oregano
01.1.9.4,Mint
01.1.9.4,Tarragon
01.1.9.4,Chervil
01.1.9.4,Marjoram
01.1.9.9,Other food products n.e.c.
01.1.9.9,Raw sugarcane intended for juice extraction or snacking
01.1.9.9,Baking powder and yeast mixtures
01.1.9.9,"Prepared broth, stocks, and bouillon cubes"
01.1.9.9,Instant dessert mixes made from agar-agar or other bases
01.1.9.9,Prepackaged marinated meats and vegetables
01.1.9.9,Dehydrated or frozen fruit and vegetable mixes for various dishes
01.1.9.9,Canned or jarred prepared salsas and chutneys
01.1.9.9,Jarred or bottled gourmet pickles and relishes
01.1.9.9,"Ready-made meal kits with a variety of ingredients, such as pasta dishes or stir-fry packets"
01.1.9.9,Bottled or canned ready-to-drink tea and non-alcoholic cocktail mixes
01.2.1.0,Fruit and vegetable juices
01.2.1.0,Apple Juice
01.2.1.0,Orange Juice
01.2.1.0,Carrot Juice
01.2.1.0,Grape Juice
01.2.1.0,Pineapple Juice
01.2.1.0,Tomato Juice
01.2.1.0,Cranberry Juice
01.2.1.0,Strawberry Juice
01.2.1.0,Peach Juice
01.2.1.0,Blueberry Juice
01.2.1.0,Mango Juice
01.2.1.0,Spinach Juice
01.2.1.0,Celery Juice
01.2.1.0,Beet Juice
01.2.1.0,Pomegranate Juice
01.2.1.0,Papaya Juice
01.2.1.0,Kale Juice
01.2.1.0,Lemon Juice
01.2.1.0,Lime Juice
01.2.1.0,Apricot Juice
01.2.1.0,Plum Juice
01.2.1.0,Nectarine Juice
01.2.1.0,Watermelon Juice
01.2.1.0,Peach Juice
01.2.1.0,Raspberry Juice
01.2.1.0,Blackberry Juice
01.2.1.0,Cherry Juice
01.2.1.0,Guava Juice
01.2.1.0,Fig Juice
01.2.1.0,Passion Fruit Juice
01.2.1.0,Quince Juice
01.2.1.0,Asparagus Juice
01.2.1.0,Kiwifruit Juice
01.2.1.0,Starfruit Juice
01.2.1.0,Uggani Juice
01.2.1.0,Tamarind Juice
01.2.1.0,Kokum Juice
01.2.1.0,Mango Concentrate
01.2.1.0,Pineapple Pulp
01.2.1.0,Tomato Paste
01.2.1.0,Gerkins Pickle Juice
01.2.1.0,Balsamic Vinegar Reduction
01.2.2.0,Coffee and coffee substitutes
01.2.2.0,Arabica coffee beans
01.2.2.0,mathbb{decaffeinated} Robusta coffee
01.2.2.0,Espresso powder
01.2.2.0,Chicory root coffee extract
01.2.2.0,Instant coffee crystals
01.2.2.0,Cold brew coffee concentrate
01.2.2.0,Coffee aroma extract
01.2.2.0,Coffee flavoring essence
01.2.2.0,Coffee beverage mixes
01.2.2.0,Dandelion coffee extract
01.2.3.0,"Tea, maté and other plant-derived products for infusion"
01.2.3.0,Matcha Green Tea
01.2.3.0,English Breakfast Black Tea
01.2.3.0,Mate Tea
01.2.3.0,Raspberry Herbal Tea
01.2.3.0,Rooibos Chai Tea
01.2.3.0,Instant Nestea
01.2.3.0,Sun tea
01.2.3.0,Pomegranate Iced Tea
01.2.4.0,Cocoa drinks
01.2.4.0,Hot chocolate
01.2.4.0,Mocha
01.2.4.0,Chocolate milk
01.2.4.0,White chocolate mocha
01.2.4.0,Peppermint hot cocoa
01.2.4.0,Cacao smoothie
01.2.4.0,Chocolate banana shake
01.2.4.0,Nutella hot cocoa
01.2.4.0,Chocolate martini
01.2.4.0,Chocolate almond milk mix
01.2.5.0,Water
01.2.5.0,Evian
01.2.5.0,Vichy Catalan
01.2.5.0,San Pellegrino
01.2.5.0,Perrier
01.2.5.0,Fiji
01.2.5.0,Mountain Valley Spring Water
01.2.5.0,Crystal Geyser
01.2.5.0,Aquafina Natural Spring Water
01.2.5.0,Deer Park
01.2.5.0,Arrowhead Mountain Spring Water
01.2.5.0,Naya Touch of Nature
01.2.5.0,Aqua Pura
01.2.5.0,San Bernardino Mountain Spring Water
01.2.5.0,Hildon Natural Mineral Water
01.2.5.0,Altemasi Spring Water
01.2.5.0,Badoit Spring Water
01.2.5.0,Gerolsteiner Mineral Water
01.2.5.0,Evian Natural Mineral Water
01.2.5.0,Volvic Natural Mineral Water
01.2.5.0,Sintonia Mineral Water
01.2.6.0,Soft drinks
01.2.6.0,Sprite
01.2.6.0,Coca-Cola
01.2.6.0,Fanta
01.2.6.0,7 Up
01.2.6.0,Dr Pepper
01.2.6.0, Mountain Dew
01.2.6.0,Grape Soda
01.2.6.0,Root Beer
01.2.6.0,Lemon-Lime Soda
01.2.6.0,Orange Soda
01.2.6.0,Ginger Ale
01.2.6.0,Cherry Cola
01.2.6.0,Cranberry Juice Cocktail
01.2.6.0,Pineapple Juice
01.2.6.0,Guava Soda
01.2.6.0,Mango Juice with Sparkling Water
01.2.9.0,Other non-alcoholic beverages
01.2.9.0,sparkling flavoured water
01.2.9.0,electrolyte-infused mineral water
01.2.9.0,guava energy drink mix
01.2.9.0,berries and greens protein powder
01.2.9.0,birch juice beverage
01.2.9.0,aloe vera drink with pulp
01.2.9.0,honey lemon ginger tea syrup
01.2.9.0,tart cherry concentrate for beverages
01.2.9.0,coconut water concentrate
01.2.9.0,cacao and matcha powder for beverage preparation
01.2.9.0,magnolia bark tea syrup
01.3.0.0,Services for processing primary goods for food and non-alcoholic beverages
01.3.0.0,Cereal Grinding and Milling for Home Use
01.3.0.0,Oil Seed Pressed for Personal Consumption
01.3.0.0,Fruit and Vegetable Juice Extraction Service
01.3.0.0,Custom Livestock Slaughtering and Butchering for Home Consumption
02.1.1.0,Spirits and liquors
02.1.1.0, absinthe
02.1.1.0, amaro
02.1.1.0, asti spumante
02.1.1.0, cognac
02.1.1.0, Chartreuse
02.1.1.0, Cruzan rum
02.1.1.0, Drambuie
02.1.1.0, Fernet-Branca
02.1.1.0, Irish whiskey
02.1.1.0, Japanese sake
02.1.1.0, Kahlua
02.1.1.0, konjac
02.1.1.0, limoncello
02.1.1.0, ouzo
02.1.1.0, Port wine
02.1.1.0, Sambuca
02.1.1.0, sherry
02.1.1.0, soju
02.1.1.0, Southern Comfort
02.1.1.0, tequila
02.1.1.0, vodka
02.1.1.0, xylitol-based spirits
02.1.2.1,Wine from grapes
02.1.2.1,Cabernet Sauvignon Wine
02.1.2.1,Pinot Noir Wine
02.1.2.1,Chardonnay Wine
02.1.2.1,Sauvignon Blanc Wine
02.1.2.1,Merlot Wine
02.1.2.1,Ruby Port
02.1.2.1,Tawny Port
02.1.2.1,Barolo Wine
02.1.2.1,Brunello di Montalcino Wine
02.1.2.1,Screaming Eagle Cabernet Sauvignon
02.1.2.1,Vin Santo Wine
02.1.2.1,Ice Wine (Riesling)
02.1.2.1,Kyocera PopIcicle Wine Chiller
02.1.2.1,Non-Alcoholic Mionetto Il Moscato Gavi Spumante
02.1.2.1,Vermouth Rosso di Asti
02.1.2.2,Wine from other sources
02.1.2.2,Krampus Cider
02.1.2.2,Ullethang Cider
02.1.2.2,Soul Grace Sake
02.1.2.2,Vina Moderata Sake
02.1.2.2,Wiley Wisp Perries
02.1.2.2,Princownki Pear Wine
02.1.2.2,Dabinett Cider
02.1.2.2,Fermeme Cidre de Glace
02.1.2.2,Temple Cellar Perry
02.1.9.0,Other alcoholic beverages
02.1.9.0,Gin Fizz
02.1.9.0,Shirley Temple
02.1.9.0,Bacardi Breezer
02.1.9.0,Bull Shot
02.1.9.0,Moscow Mule
02.1.9.0,Tequila Sunrise
02.1.9.0,Long Island Iced Tea
02.1.9.0,Gin and Tonic
02.1.9.0,Whiskey Sour
02.1.9.0,Sex on the Beach
02.2.0.0,Alcohol production services
02.2.0.0,Homemade Cider Pressing Service
02.2.0.0,Fermentation Guide for Home Use
02.2.0.0,Microbrewing Workshops for Households
02.2.0.0,DIY Home Distillery Setup Consultation
02.2.0.0,Fruit Wine Aging Solutions
02.2.0.0,Personal Brewing Kits and Supplies
02.2.0.0,Small-Scale Beer Brewing Classes
02.2.0.0,Vegetable Spirit Distillation Course
02.2.0.0,Backyard Brewery Construction Guidance
02.2.0.0,Homemade Fermented Beverage Blending Service
02.3.0.1,Cigarettes
02.3.0.1,Camel Crush Bold
02.3.0.1,Marlboro Red
02.3.0.1,Lucky Strike Original
02.3.0.1,Newport Menthol
02.3.0.1,Virginia Slims Jade
02.3.0.1,Pall Mall Black 100's
02.3.0.1,Basic Red
02.3.0.1,Logic Classic Menthol 10mg
02.3.0.1,HQ One Mixed Berry 2.5% nicotine
02.3.0.1,Kyraln Gen2 Plus 5% Black Pepper E-Liquid
02.3.0.2,Cigars
02.3.0.2,Joya de Nicaragua Serie No. 1
02.3.0.2,Cohiba Behike BHK 56
02.3.0.2,Arturo Fuente OpusX
02.3.0.2,Ramon Allones Gigante Maduro
02.3.0.2,Montecristo Edmundo No. 2
02.3.0.2,Perdomo 10th Anniversary Reserve Maduro
02.3.0.2,Romeo y Julieta Churchill
02.3.0.2,Trinidad Fundadores Factory Reserve
02.3.0.2,H. Upmann Magnum 47 Superior Gordo
02.3.0.2,Davidoff Aniversario No. 2
02.3.0.9,Other tobacco products
02.3.0.9,pipe tobacco
02.3.0.9,chewing tobacco
02.3.0.9,hookah blends
02.3.0.9,snus
02.3.0.9,snuff
02.3.0.9,cigarette tobacco
02.3.0.9,tobacco leaf (rolled)
02.3.0.9,cigarette papers
02.3.0.9,single-use filters
02.3.0.9,e-liquid refills (nicotine-based)
02.3.0.9,e-liquid refills (nicotine-free)
02.4.0.0,Narcotics
02.4.0.0,Cannabis products (excluding medical cannabis)
02.4.0.0,Heroin
02.4.0.0,Crack cocaine
02.4.0.0,Betel leaves and betel nuts
02.4.0.0,Khat leaves
02.4.0.0,Psilocybin-containing mushrooms
02.4.0.0,Fentanyl
02.4.0.0,MDMA (Ecstasy)
02.4.0.0,LSD (Acid)
02.4.0.0,"Synthetic cannabinoids (K2, Spice)"
03.1.1.0,Clothing materials
03.1.1.0,Cotton
03.1.1.0,Wool
03.1.1.0,Silk
03.1.1.0,Linen
03.1.1.0,Polyester
03.1.1.0,Nylon
03.1.1.0,Rayon
03.1.1.0,Spandex
03.1.1.0,Leather
03.1.1.0,Fur
03.1.1.0,Fusible Webbing
03.1.1.0,Wadding
03.1.1.0,Felt
03.1.1.0,Silk Blend
03.1.1.0,Cotton Blend
03.1.1.0,Wool Blend
03.1.1.0,Linen Blend
03.1.1.0,Polyester Blend
03.1.1.0,Nylon Blend
03.1.1.0,Microfiber
03.1.1.0,Bamboo Viscose
03.1.1.0,Tencel
03.1.1.0,Lambskin
03.1.1.0,Mohair
03.1.1.0,Cashmere
03.1.1.0,Angora
03.1.1.0,Acetate
03.1.1.0,Triacetate
03.1.1.0,Modal
03.1.1.0,Hemp
03.1.1.0,Jute
03.1.1.0,Ramie
03.1.2.1,Garments for men or boys
03.1.2.1,ready-to-wear suit
03.1.2.1,made-to-measure overcoat
03.1.2.1,leather jacket
03.1.2.1,woolen pullover
03.1.2.1,cotton T-shirt
03.1.2.1,linen trousers
03.1.2.1,flannel waistcoat
03.1.2.1,denim vest
03.1.2.1,woolen socks
03.1.2.1,cotton underpants
03.1.2.1,silk pyjamas
03.1.2.1,fleece dressing gown
03.1.2.1,rubber anorak
03.1.2.1,leather work gloves
03.1.2.1,sports tracksuit
03.1.2.1,leisure suit
03.1.2.1,woolen cape
03.1.2.1,thigh-high rubber boots
03.1.2.1,cashmere cardigan
03.1.2.1,armani suit
03.1.2.1,levi's jeans
03.1.2.1,tommy hilfiger T-shirt
03.1.2.1,h&m shirt
03.1.2.1,nike jogging suit
03.1.2.1,adidas sports shoes
03.1.2.1,patagonia fleece
03.1.2.1,banana republic waistcoat
03.1.2.1,prada overcoat
03.1.2.1,risa dressing gown
03.1.2.1,burberry raincoat
03.1.2.1,gucci vest
03.1.2.1,calvin klein underwear
03.1.2.2,Garments for women or girls
03.1.2.2,Tailored woolen coat
03.1.2.2,Casual linen blouse
03.1.2.2,Thermic down jacket
03.1.2.2,Velvet evening gown
03.1.2.2,Cotton t-shirt
03.1.2.2,Silk camisole
03.1.2.2,Denim overall
03.1.2.2,Nylon leggings
03.1.2.2,Acrylic beanie
03.1.2.2,Velour track suit
03.1.2.2,Merino woolen sweater
03.1.2.2,Chiffon summer dress
03.1.2.2,Polarfleece pullover
03.1.2.2,Boyfriend blazer
03.1.2.2,Cotton tunic
03.1.2.2,Lace bralette
03.1.2.2,Satin scarf
03.1.2.2,Spandex leotard
03.1.2.2,Corduroy trousers
03.1.2.2,Leather mini skirt
03.1.2.2,Knitted cardigan
03.1.2.2,Assorted socks set
03.1.2.2,Mohair blend blanket cap
03.1.2.3,Garments for infants (under 2 years of age)
03.1.2.3,onesie with booties
03.1.2.3,baby bodysuit and hat set
03.1.2.3,infant rain poncho
03.1.2.3,newborn leggings and long-sleeved top combo
03.1.2.3,toddler romper with attached mittens
03.1.2.3,spring-themed dress with petticoat
03.1.2.3,winter-themed suit with coordinating snowsuit
03.1.2.3,baby vest set with three-piece suits
03.1.2.3,organic cotton sleeper gown
03.1.2.3,merino wool baby cardigan
03.1.2.3,non-slip socks for infants
03.1.2.3,baby's first birthday outfit
03.1.2.3,post-bath hooded bathrobe
03.1.2.3,unisex baby romper playsuit
03.1.2.4,School uniforms
03.1.2.4,Dupont long-sleeved white shirt
03.1.2.4,Long tweed blazer in navy blue
03.1.2.4,Pleated grey knee-length trousers
03.1.2.4,Grey and white striped tie
03.1.2.4,Black polished leather shoes
03.1.2.4,Navy blue V-neck sweater vest
03.1.2.4,Grey tartan pleated skirt
03.1.2.4,White cotton blouse with Peter Pan collar
03.1.2.4,Knee-high navy blue socks
03.1.2.4,Black leather belt with silver buckle
03.1.3.1,Other articles of clothing
03.1.3.1,silk neck tie
03.1.3.1,cotton handkerchief
03.1.3.1,wool scarf
03.1.3.1,leather gloves
03.1.3.1,cotton mittens
03.1.3.1,cashmere muff
03.1.3.1,belt with custom buckle
03.1.3.1,elastic suspenders
03.1.3.1,brown apron
03.1.3.1,white chef's smock
03.1.3.1,bib for babies
03.1.3.1,silk sleeve protector
03.1.3.1,woolen beret
03.1.3.1,denim cap
03.1.3.1,lightweight sun hat
03.1.3.2,Clothing accessories
03.1.3.2,Sewing machine needles: hypodermic needles designed for sewing fabrics
03.1.3.2,Embroidery flosses: colored threads for needlework on textiles
03.1.3.2,Snap fasteners: small plastic or metal components used for securely joining fabric edges
03.1.3.2,Magnetic snaps: button-like closures made from two metal discs held together by a magnetic force
03.1.3.2,"Ric-rac trims: narrow, zigzag fabric strips with a row of decorative fringe on one edge"
03.1.3.2,Snap buttons: a small fastening device consisting of two parts that are pressed together to close an opening
03.1.3.2,Velcro strips: hook-and-loop tape fasteners consisting of a fabric strip with tiny hooks and a companion strip with tiny loops
03.1.4.1,Cleaning of clothing
03.1.4.1, ((!dry-cleaning|laundering|dyeing of household linen|dyeing of other household textiles))&(!dry-cleaning|laundering|dyeing of industrial fabrics|dyeing of upholstery) & (dry-cleaning|laundering|dyeing of garments)
03.1.4.1,Garment Laundering Service
03.1.4.1,Dry Cleaning for Apparel
03.1.4.1,Fabric Dyeing for Clothing
03.1.4.1,Professional Garment Laundry
03.1.4.1,Silk Cleaning Service
03.1.4.1,Wool Dry Cleaning
03.1.4.1,Leather Garment Cleaning
03.1.4.1,Wet Cleaning for Delicates
03.1.4.1,Dyeing Services for Clothing Textiles
03.1.4.2,"Repair, tailoring and hire of clothing"
03.1.4.2,Zipper replacement service for garments
03.1.4.2,Button hemming alterations
03.1.4.2,Tailored suit hire for events
03.1.4.2,Spot dye repair for clothing
03.1.4.2,Clothing hem adjustments
03.1.4.2,Belt loop restoration service
03.1.4.2,Garment alterations for better fit
03.1.4.2,Seam reconstruction for damaged clothing
03.1.4.2,Garment resizing for extended wear
03.1.4.2,Hem reinforcement for high-stress areas
03.2.1.1,Footwear for men
03.2.1.1,Brooks Ghost 13 Running Shoes
03.2.1.1,Adidas Originals Men's NMD_R1 Shoes
03.2.1.1,Johnston & Murphy Men's Tuscan Suede Oxford Shoes
03.2.1.1,Under Armour Men's HOVR Rise 2 Fitness Sneakers
03.2.1.1,Noahau Men's Leather Casual Dress Shoes
03.2.1.1,Vans Old Skool Skate Shoes
03.2.1.1,Chaco Men's ZX/2 Classic Athletic Sandals
03.2.1.1,Timberland PRO Men's Pitboss Steel Toe Work Boots
03.2.1.1,Sperry Men's Authentic Original 2-Eye Boat Shoes
03.2.1.1,Clarks Men's Desert Boot
03.2.1.1,DC Shoes Men's King Court VSE Skate Shoes
03.2.1.1,R.M. Williams Men's Classic Chelsea Boot
03.2.1.1,New Balance Men's MW928 Walking Shoes
03.2.1.1,Salomon Men's XT Wildfire Mid GTX Hiking Shoes
03.2.1.1,Alden Indiana Loon Packbowling Shoes
03.2.1.1,Birkenstock Men's Arizona Soft Footbed Sandals
03.2.1.1,Crocs Men's Classic Clog
03.2.1.1,Hush Puppies Men's Dressport Slingback Loafers
03.2.1.1,Kenneth Cole REACTION Men's Retrieve Slip-On Dress Shoes
03.2.1.1,Merrell Men's Moab 2 Ventilator Hiking Boots
03.2.1.1,Spyder Men's Verona Leather Oxford Shoes
03.2.1.1,Teva Men's Olowahu Sandals
03.2.1.1,Tretorn Men's Nylite Plus II Court Shoes
03.2.1.1,Woolrich Men's Reitmans Work Boots
03.2.1.1,Geox Men's J Yulon FO A Dress Shoes
03.2.1.2,Footwear for women
03.2.1.2,Ballet flats
03.2.1.2,Chelsea boots
03.2.1.2,Cross-training shoes
03.2.1.2,Espadrilles
03.2.1.2,Glitter sneakers
03.2.1.2,"Heels (stiletto, block, wedge, etc.)"
03.2.1.2,Loafers
03.2.1.2,Mary Jane shoes
03.2.1.2,Oxford shoes
03.2.1.2,Pumps
03.2.1.2,"Sandals (espadrilles, flip-flops, gladiators, etc.)"
03.2.1.2,Slip-ons
03.2.1.2,"Sneakers (high-tops, low-tops)"
03.2.1.2,Stiletto heels
03.2.1.2,Wedges
03.2.1.2,"Winter boots (ankle, knee-high, over-the-knee, etc.)"
03.2.1.2,Pointed-toe flats
03.2.1.2,Round-toe heels
03.2.1.2,Round-toe pumps
03.2.1.2,Square-toe sandals
03.2.1.2,T-strap sandals
03.2.1.2,Tod's driving shoes
03.2.1.2,Valentino Garavani rock stud shoes
03.2.1.2,Gucci horsebit loafers
03.2.1.2,Prada loafers
03.2.1.2,Chanel ballet flats
03.2.1.2,Louis Vuitton sneakers
03.2.1.2,Christian Louboutin high heels
03.2.1.2,Jimmy Choo sandals
03.2.1.3,Footwear for infants and children
03.2.1.3,Infant fabric booties
03.2.1.3,Toddler leather sneakers
03.2.1.3,Children's sports jogging shoes
03.2.1.3,Kids' basketball cross-trainers
03.2.1.3,Child's boating shoes
03.2.1.3,Youth soccer cleats
03.2.1.3,Child's fitness shoe
03.2.1.3,Pre-walker soft-soled shoes
03.2.1.3,Infant terry cloth slippers
03.2.1.3,Toddler rubber rain boots
03.2.1.3,Children's ankle boots with zipper
03.2.1.3,Kid's athletic sandals
03.2.1.3,Youth fleece-lined snow boots
03.2.1.3,Pre-walker velcro sneakers
03.2.2.0,"Cleaning, repair and hire of footwear"
03.2.2.0,Repair of Footwear Services
03.2.2.0,Shoe Cleaning Boutique
03.2.2.0,Dyeing and Restyling Center for Footwear
03.2.2.0,Rent-a-Shoe Store
04.1.1.0,Actual rental payments made by tenants for main residence
04.1.1.0,Furnished Apartment Rental
04.1.1.0,Unfurnished House Rental
